"","Word","Length","LgSUBTLWF","Ortho_N","Phono_N","NPhon","NSyll","Dom_PoS_SUBTLEX"
"964","me",2,5.67,7,24,2,1,"Pronoun"
"965","meal",4,3.17,12,33,3,1,"Noun"
"966","mean",4,4.8,9,25,3,1,"Verb"
"967","meaning",7,3.28,2,6,5,2,"Noun"
"968","means",5,4.05,8,18,4,1,"Verb"
"969","meant",5,3.73,1,19,4,1,"Verb"
"970","meat",4,3.35,13,27,3,1,"Noun"
"971","media",5,3.06,1,1,5,2,"Noun"
"972","medicine",8,3.24,0,0,5,2,"Noun"
"973","meet",4,4.25,5,27,3,1,"Verb"
"974","meeting",7,3.83,1,12,5,2,"Noun"
"975","member",6,3.17,0,0,5,2,"Noun"
"976","men",3,4.28,14,25,3,1,"Noun"
"977","mental",6,3,3,6,5,2,"Adjective"
"978","mention",7,3.48,0,3,5,2,"Verb"
"979","mercy",5,3.11,1,7,4,2,"Noun"
"980","merry",5,3.3,6,20,4,2,"Adjective"
"981","mess",4,3.6,9,21,3,1,"Noun"
"982","message",7,3.67,1,1,5,2,"Noun"
"983","met",3,3.99,15,28,3,1,"Verb"
"984","metal",5,3,2,12,4,2,"Noun"
"985","middle",6,3.66,5,15,4,2,"Noun"
"986","might",5,4.42,7,31,3,1,"Verb"
"987","mighty",6,3.13,1,8,4,2,"Adjective"
"988","mile",4,3.03,21,28,3,1,"Noun"
"989","miles",5,3.65,10,11,4,1,"Noun"
"990","milk",4,3.34,7,6,4,1,"Noun"
"991","miller",6,3.07,4,11,4,2,"Name"
"992","mind",4,4.39,13,17,4,1,"Noun"
"993","minds",5,3.03,7,7,5,1,"Noun"
"994","mine",4,4.11,20,27,3,1,"Pronoun"
"995","minute",6,4.28,0,1,5,2,"Noun"
"996","mirror",6,3.09,0,9,3,1,"Noun"
"997","miss",4,4.38,8,22,3,1,"Noun"
"998","missed",6,3.66,7,19,4,1,"Verb"
"999","missing",7,3.65,4,7,5,2,"Verb"
"1000","mission",7,3.38,1,3,4,2,"Noun"
"1001","mister",6,3.37,5,5,5,2,"Noun"
"1002","mixed",5,3.04,3,4,5,1,"Verb"
"1003","model",5,3.21,5,12,4,2,"Noun"
"1004","mom",3,4.34,6,15,3,1,"Noun"
"1005","mommy",5,3.56,3,11,4,2,"Noun"
"1006","money",5,4.51,3,19,4,2,"Noun"
"1007","monkey",6,3.23,1,5,5,2,"Noun"
"1008","month",5,3.69,2,2,4,1,"Noun"
"1009","months",6,3.92,1,0,5,1,"Noun"
"1010","mood",4,3.24,9,25,3,1,"Noun"
"1011","moon",4,3.41,11,25,3,1,"Noun"
"1012","more",4,4.82,18,35,3,1,"Determiner"
"1013","most",4,4.25,10,15,4,1,"Adverb"
"1014","mother",6,4.39,1,2,4,2,"Noun"
"1015","mountain",8,3.26,1,2,5,2,"Noun"
"1016","mouth",5,3.73,4,6,3,1,"Noun"
"1017","move",4,4.33,9,11,3,1,"Verb"
"1018","moved",5,3.55,7,3,4,1,"Verb"
"1019","moves",5,3.15,8,7,4,1,"Verb"
"1020","movie",5,3.8,0,5,4,2,"Noun"
"1021","movies",6,3.37,0,1,5,2,"Noun"
"1022","moving",6,3.79,2,0,5,2,"Verb"
"1023","much",4,4.7,4,16,3,1,"Determiner"
"1024","mum",3,3.04,8,24,3,1,"Noun"
"1025","murder",6,3.76,0,9,4,2,"Noun"
"1026","murdered",8,3.29,1,6,5,2,"Verb"
"1027","must",4,4.55,15,16,4,1,"Verb"
"1028","my",2,5.54,4,31,2,1,"Pronoun"
"1029","naked",5,3.3,6,0,5,2,"Adjective"
"1030","name",4,4.51,8,15,3,1,"Noun"
"1031","named",5,3.55,3,6,4,1,"Verb"
"1032","names",5,3.44,4,8,4,1,"Noun"
"1033","nasty",5,3.06,4,0,5,2,"Adjective"
"1034","nation",6,3.02,2,3,4,2,"Noun"
"1035","national",8,3.29,1,1,5,2,"Adjective"
"1036","nature",6,3.36,1,2,4,2,"Noun"
"1037","navy",4,3.12,1,4,4,2,"Noun"
"1038","near",4,3.63,13,31,3,1,"Preposition"
"1039","nearly",6,3.24,5,3,5,2,"Adverb"
"1040","neck",4,3.48,5,14,3,1,"Noun"
"1041","need",4,4.82,7,25,3,1,"Verb"
"1042","needed",6,3.68,2,14,5,2,"Verb"
"1043","needs",5,3.91,5,12,4,1,"Verb"
"1044","neither",7,3.54,0,1,4,2,"Adverb"
"1045","nerve",5,3.07,3,6,3,1,"Noun"
"1046","nervous",7,3.53,0,2,5,2,"Adjective"
"1047","never",5,4.84,4,3,4,2,"Adverb"
"1048","new",3,4.57,10,36,2,1,"Adjective"
"1049","news",4,3.92,4,23,3,1,"Noun"
"1050","next",4,4.36,4,3,5,1,"Number"
"1051","nice",4,4.52,8,14,3,1,"Adjective"
"1052","nick",4,3.49,10,22,3,1,"Name"
"1053","night",5,4.65,7,30,3,1,"Noun"
"1054","nights",6,3.24,4,16,4,1,"Noun"
"1055","nine",4,3.54,12,22,3,1,"Number"
"1057","noise",5,3.25,4,10,3,1,"Noun"
"1058","none",4,3.75,13,23,3,1,"Pronoun"
"1061","normal",6,3.56,2,3,5,2,"Adjective"
"1062","north",5,3.51,2,4,4,1,"Noun"
"1063","nose",4,3.55,12,25,3,1,"Noun"
"1064","not",3,5.44,15,29,3,1,"Not"
"1065","note",4,3.44,7,29,3,1,"Noun"
"1066","notes",5,3.1,4,12,4,1,"Noun"
"1067","nothing",7,4.64,0,2,5,2,"Pronoun"
"1068","notice",6,3.48,1,2,5,2,"Verb"
"1069","now",3,5.21,15,20,2,1,"Adverb"
"1070","number",6,4.09,1,2,5,2,"Noun"
"1071","nurse",5,3.36,3,10,3,1,"Noun"
"1072","nuts",4,3.44,8,13,4,1,"Noun"
"1073","ocean",5,3.19,0,1,3,2,"Noun"
"1074","odd",3,3.09,3,13,2,1,"Adjective"
"1075","of",2,5.77,8,5,2,1,"Preposition"
"1076","off",3,4.78,2,10,2,1,"Adverb"
"1077","offer",5,3.58,0,5,3,2,"Verb"
"1078","offered",7,3.13,0,1,4,2,"Verb"
"1079","office",6,4.02,0,0,4,2,"Noun"
"1080","often",5,3.47,0,3,3,2,"Adverb"
"1081","oil",3,3.32,3,12,2,1,"Noun"
"1082","ok",2,4.41,7,4,3,2,"Adverb"
"1083","okay",4,5.01,0,4,3,2,"Adverb"
"1084","old",3,4.49,1,2,3,1,"Adjective"
"1085","older",5,3.33,3,2,4,2,"Adjective"
"1086","on",2,5.55,9,11,2,1,"Preposition"
"1087","once",4,4.25,0,4,4,1,"Adverb"
"1088","one",3,5.2,3,20,3,1,"Number"
"1089","ones",4,3.71,3,15,4,1,"Noun"
"1090","only",4,4.74,1,0,4,2,"Adverb"
"1091","onto",4,3.27,3,2,4,2,"Preposition"
"1092","open",4,4.21,3,4,4,2,"Verb"
"1093","opened",6,3.24,1,2,5,2,"Verb"
"1095","orange",6,3.06,1,2,5,2,"Adjective"
"1096","order",5,3.9,1,1,4,2,"Noun"
"1097","ordered",7,3.28,0,2,5,2,"Verb"
"1098","orders",6,3.5,0,1,5,2,"Noun"
"1099","other",5,4.57,3,5,3,2,"Adjective"
"1100","others",6,3.7,1,0,4,2,"Noun"
"1101","ought",5,3.61,1,14,2,1,"Verb"
